"Geographic Area","County Name","Gender","Age","Year and Quarter","Time Period Dates","Year","Drug Screened Admissions ","Average TCU Drug Screen Score","New Admissions with Opioid Use","Percent of New Admissions with Opioid Use","Admissions with Diagnosed Substance Abuse Problem","Percent of Admissions with Diagnosed Substance Abuse Problem","Admissions with Opioid use in past 12 months","Percent of Admissions with Opioid use in past 12 months","State FIPS","County FIPS","Latitude","Longitude","Georeferenced Latitude &Longitude"
"County","Indiana","Female","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","3","9.0","3","100.0","3","100.0","3","100.0","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Washington","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","16","6.4","8","50.0","14","87.5","11","68.8","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Centre","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","36","4.6","7","19.4","27","75.0","9","25.0","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Lehigh","Male","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","66","2.8","12","18.2","32","48.5","10","15.2","42","077","40.61464794","-75.60099481","POINT (-75.60099481 40.61464794)"
"County","Butler","Female","All (0 to 99 years)","2016 Q4","10/1/2016-12/31/2016","2016","0","0.0","0","0.0","0","0.0","0","0.0","42","019","40.91083185","-79.91711779","POINT (-79.91711779 40.91083185)"
"County","Tioga","Female","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","0","0.0","0","0.0","0","0.0","0","0.0","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Fayette","All","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","57","5.4","16","28.1","49","86.0","19","33.3","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"State","Commonwealth","All","20 to 24 years","2017 Q1","1/1/2017-3/31/2017","2017","471","4.0","118","25.1","336","71.3","146","31.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Female","25 to 29 years","2021 Q2","4/1/2021-6/30/2021","2021","24","6.0","7","29.0","21","87.0","11","45.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lawrence","Male","All (0 to 99 years)","2018 Annual","1/1/2018-12/31/2018","2018","38","5.6","14","36.8","33","86.8","17","44.7","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"County","Delaware","All","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","97","5.0","55","56.0","79","81.0","30","30.0","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Juniata","Male","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","20","5.1","13","65.0","15","75.0","9","45.0","42","067","40.53433008","-77.40577698","POINT (-77.40577698 40.53433008)"
"County","Clinton","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","2","6.0","1","50.0","2","100.0","1","50.0","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"County","Centre","Male","All (0 to 99 years)","2022 Q2","4/1/2022-6/30/2022","2022","15","5.4","8","53.0","12","80.0","3","20.0","42","027","40.9193135","-77.82500458","POINT (-77.82500458 40.9193135)"
"County","Greene","Female","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","4","5.8","3","75.0","3","75.0","4","100.0","42","059","39.85480393","-80.22943878","POINT (-80.22943878 39.85480393)"
"County","Northampton","All","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","113","5.2","55","48.0","88","77.0","23","20.0","42","095","40.7545954","-75.31263733","POINT (-75.31263733 40.7545954)"
"County","Jefferson","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","16","5.4","0","0.0","15","93.8","5","31.3","42","065","41.13139091","-79.00101814","POINT (-79.00101814 41.13139091)"
"County","Erie","Male","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","14","5.0","7","50.0","10","71.0","5","35.0","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Snyder","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","3","7.7","2","66.7","3","100.0","2","66.7","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Erie","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","45","5.2","11","24.4","38","84.4","16","35.6","42","049","41.99413787","-80.0407591","POINT (-80.0407591 41.99413787)"
"County","Cumberland","Male","All (0 to 99 years)","2016 Q3","7/1/2016-9/30/2016","2016","12","3.3","1","8.3","6","50.0","2","16.7","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Clinton","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","035","41.23286274","-77.6428376","POINT (-77.6428376 41.23286274)"
"County","Bucks","All","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","61","5.8","31","50.0","50","81.0","28","45.0","42","017","40.33501133","-75.11291504","POINT (-75.11291504 40.33501133)"
"State","Commonwealth","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","142","6.3","47","33.0","123","86.0","79","55.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Fulton","Female","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","0","0.0","0","0.0","0","0.0","0","0.0","42","057","39.92487511","-78.11485045","POINT (-78.11485045 39.92487511)"
"County","Lawrence","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","2","3.5","1","50.0","1","50.0","2","100.0","42","073","40.99325035","-80.33754114","POINT (-80.33754114 40.99325035)"
"State","Commonwealth","Male","All (0 to 99 years)","2017 Q4","10/1/2017-12/31/2017","2017","2,157","4.2","497","23.0","1,512","70.1","619","28.7","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Luzerne","Female","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","9","5.6","6","66.7","7","77.8","5","55.6","42","079","41.17836439","-75.9919961","POINT (-75.9919961 41.17836439)"
"County","Cameron","Female","All (0 to 99 years)","2017 Annual","1/1/2017-12/31/2017","2017","0","0.0","0","0.0","0","0.0","0","0.0","42","023","41.43880265","-78.20916932","POINT (-78.20916932 41.43880265)"
"County","Mckean","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","9","3.3","3","33.0","5","55.0","0","0.0","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Susquehanna","Female","All (0 to 99 years)","2016 Q2","4/1/2016-6/30/2016","2016","0","0.0","0","0.0","0","0.0","0","0.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Sullivan","Female","All (0 to 99 years)","2017 Q2","4/1/2017-6/30/2017","2017","1","0.0","0","0.0","0","0.0","0","0.0","42","113","41.4480994","-76.5147922","POINT (-76.5147922 41.4480994)"
"County","Mercer","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","6","8.7","3","50.0","6","100.0","5","83.0","42","085","41.30237777","-80.26009411","POINT (-80.26009411 41.30237777)"
"County","Wyoming","Female","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","1","7.0","0","0.0","1","100.0","1","100.0","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Tioga","All","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","3","2.7","1","33.3","1","33.3","1","33.3","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Beaver","Male","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","21","3.2","2","9.5","15","71.4","3","14.3","42","007","40.68349245","-80.35107356","POINT (-80.35107356 40.68349245)"
"County","Westmoreland","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","36","3.8","12","33.3","23","63.9","13","36.1","42","129","40.310315","-79.47134118","POINT (-79.47134118 40.310315)"
"County","Snyder","Male","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","12","6.3","7","58.0","10","83.0","5","41.0","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"State","Commonwealth","All","All (0 to 99 years)","2022 Q1","1/1/2022-3/31/2022","2022","1,221","5.1","557","45.0","931","76.0","462","37.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Elk","Female","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","2","4.5","2","100.0","2","100.0","2","100.0","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"County","Bradford","All","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","21","6.3","6","28.6","20","95.2","6","28.6","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Potter","Male","All (0 to 99 years)","2019 Q1","1/1/2019-3/31/2019","2019","9","4.7","3","33.3","7","77.8","3","33.3","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"State","Commonwealth","Female","30 to 34 years","2019 Q4","10/1/2019-12/31/2019","2019","48","6.4","21","43.8","41","85.4","27","56.3","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"State","Commonwealth","Female","30 to 34 years","2020 Q3","7/1/2020-9/30/2020","2020","36","5.7","3","8.0","33","91.0","11","30.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Cumberland","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","25","4.0","7","28.0","16","64.0","7","28.0","42","041","40.16759839","-77.26866271","POINT (-77.26866271 40.16759839)"
"County","Bradford","All","All (0 to 99 years)","2017 Q1","1/1/2017-3/31/2017","2017","20","5.5","8","40.0","17","85.0","9","45.0","42","015","41.79117814","-76.51825624","POINT (-76.51825624 41.79117814)"
"County","Delaware","Male","All (0 to 99 years)","2018 Q4","10/1/2018-12/31/2018","2018","128","4.0","29","22.7","84","65.6","36","28.1","42","045","39.91657867","-75.40627712","POINT (-75.40627712 39.91657867)"
"County","Jefferson","Male","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","58","6.7","41","70.0","50","86.0","32","55.0","42","065","41.13139091","-79.00101471","POINT (-79.00101471 41.13139091)"
"County","Northampton","Male","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","104","5.1","54","51.0","80","76.0","19","18.0","42","095","40.7545954","-75.31263733","POINT (-75.31263733 40.7545954)"
"State","Commonwealth","Female","45 to 49 years","2019 Annual","1/1/2019-12/31/2019","2019","88","4.8","18","20.5","67","76.1","25","28.4","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Tioga","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","0","0.0","0","0.0","0","0.0","0","0.0","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Dauphin","Female","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","8","3.6","2","25.0","6","75.0","2","25.0","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Montgomery","Male","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","57","4.5","23","40.0","42","73.0","14","24.0","42","091","40.20989874","-75.37252045","POINT (-75.37252045 40.20989874)"
"County","Allegheny","Male","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","102","3.3","17","16.7","63","61.8","23","22.5","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","Dauphin","Male","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","366","3.3","51","13.9","221","60.4","65","17.8","42","043","40.41974636","-76.77960568","POINT (-76.77960568 40.41974636)"
"County","Indiana","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","6","4.2","1","16.7","3","50.0","4","66.7","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"State","Commonwealth","Female","40 to 44 years","2017 Annual","1/1/2017-12/31/2017","2017","109","4.6","43","39.4","77","70.6","46","42.2","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Lancaster","Female","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","11","5.3","3","27.3","9","81.8","3","27.3","42","071","40.04590796","-76.25138768","POINT (-76.25138768 40.04590796)"
"County","Lackawanna","Female","All (0 to 99 years)","Annual","1/1/2021-12/31/2021","2021","14","7.6","5","35.0","14","100.0","8","57.0","42","069","41.43910064","-75.61218262","POINT (-75.61218262 41.43910064)"
"County","Clearfield","All","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","33","5.1","13","39.0","28","84.0","11","33.0","42","033","41.000429","-78.47558343","POINT (-78.47558343 41.000429)"
"County","Wyoming","Female","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","2","4.5","1","50.0","1","50.0","1","50.0","42","131","41.51892488","-76.01813003","POINT (-76.01813003 41.51892488)"
"County","Armstrong","Male","All (0 to 99 years)","2018 Q3","7/1/2018-9/30/2018","2018","10","4.8","3","30.0","7","70.0","4","40.0","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Allegheny","All","All (0 to 99 years)","2019 Q2","4/1/2019-9/30/2019","2019","110","4.2","15","13.6","78","70.9","24","21.8","42","003","40.46735543","-79.98619843","POINT (-79.98619843 40.46735543)"
"County","York","Female","All (0 to 99 years)","2021 Q4","10/1/2021-12/31/2021","2021","3","7.7","0","0.0","3","100.0","2","66.0","42","133","39.92192531","-76.72576052","POINT (-76.72576052 39.92192531)"
"County","Washington","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","7","4.9","2","28.6","5","71.4","2","28.6","42","125","40.19109663","-80.25180083","POINT (-80.25180083 40.19109663)"
"County","Westmoreland","Female","All (0 to 99 years)","Annual","1/1/2020-12-31-2020","2020","16","6.5","3","18.0","14","87.0","6","37.0","42","129","40.310315","-79.47134399","POINT (-79.47134399 40.310315)"
"County","Mckean","All","All (0 to 99 years)","2020 Q2","4/1/2020-6/30/2020","2020","4","6.3","3","75.0","4","100.0","2","50.0","42","083","41.81037074","-78.5712202","POINT (-78.5712202 41.81037074)"
"County","Fayette","Male","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","31","5.0","7","22.6","27","87.1","10","32.3","42","051","39.9194478","-79.65189635","POINT (-79.65189635 39.9194478)"
"County","Somerset","Female","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","0","0.0","0","0.0","0","0.0","0","0.0","42","111","39.97146299","-79.03100206","POINT (-79.03100206 39.97146299)"
"County","Forest","All","All (0 to 99 years)","2017 Q3","7/1/2017-9/30/2017","2017","2","5.0","0","0.0","1","50.0","1","50.0","42","053","41.51357876","-79.23780995","POINT (-79.23780995 41.51357876)"
"County","Lackawanna","Female","All (0 to 99 years)","2022 Q3","7/1/2022-9/30/2022","2022","3","7.0","2","66.0","3","100.0","2","66.0","42","069","41.43910064","-75.61218262","POINT (-75.61218262 41.43910064)"
"County","Snyder","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","6","8.0","5","83.3","6","100.0","6","100.0","42","109","40.77113737","-77.07255968","POINT (-77.07255968 40.77113737)"
"County","Centre","Female","All (0 to 99 years)","2018 Q2","4/1/2018-6/30/2018","2018","3","4.7","2","66.7","2","66.7","3","100.0","42","027","40.9193135","-77.82500112","POINT (-77.82500112 40.9193135)"
"County","Perry","Female","All (0 to 99 years)","2020 Q1","1/1/2020-3/31/2020","2020","1","9.0","1","100.0","1","100.0","1","100.0","42","099","40.40415317","-77.25907385","POINT (-77.25907385 40.40415317)"
"County","Tioga","All","All (0 to 99 years)","2019 Q3","7/1/2019-9/30/2019","2019","3","5.0","1","33.3","2","66.7","1","33.3","42","117","41.77333834","-77.25788076","POINT (-77.25788076 41.77333834)"
"County","Columbia","Male","All (0 to 99 years)","2016 Q1","1/1/2016-3/31/2016","2016","13","4.6","7","53.8","10","76.9","8","61.5","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"County","Elk","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","21","0.0","0","0.0","0","0.0","0","0.0","42","047","41.42819416","-78.64947713","POINT (-78.64947713 41.42819416)"
"State","Commonwealth","Male","35 to 39 years","2020 Q4","10/1/2020-12/31/2020","2020","136","5.8","67","49.0","118","86.0","54","39.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Northumberland","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","3","4.0","1","33.3","2","66.7","1","33.3","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Indiana","All","All (0 to 99 years)","2021 Q2","4/1/2021-6/30/2021","2021","4","7.8","3","75.0","4","100.0","3","75.0","42","063","40.65295497","-79.09333493","POINT (-79.09333493 40.65295497)"
"County","Susquehanna","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","1","0.0","0","0.0","0","0.0","0","0.0","42","115","41.8205686","-75.80250303","POINT (-75.80250303 41.8205686)"
"County","Potter","Female","All (0 to 99 years)","2016 Annual","1/1/2016-12/31/2016","2016","1","7.0","1","100.0","1","100.0","1","100.0","42","105","41.74420644","-77.89879229","POINT (-77.89879229 41.74420644)"
"County","Columbia","Male","All (0 to 99 years)","2020 Q4","10/1/2020-12/31/2020","2020","3","5.7","1","33.0","3","100.0","2","66.0","42","037","41.04912086","-76.4100218","POINT (-76.4100218 41.04912086)"
"State","Commonwealth","Female","30 to 34 years","2020 Q4","10/1/2020-12/31/2020","2020","37","5.8","11","29.0","32","86.0","19","51.0","42","000","39.346129","-75.167756","POINT (-75.167756 39.346129)"
"County","Northumberland","All","All (0 to 99 years)","2021 Q3","7/1/2021-9/30/2021","2021","15","4.1","3","20.0","11","73.0","4","26.0","42","097","40.85150926","-76.71188423","POINT (-76.71188423 40.85150926)"
"County","Armstrong","All","All (0 to 99 years)","2019 Q4","10/1/2019-12/31/2019","2019","7","6.4","2","28.6","7","100.0","2","28.6","42","005","40.81509526","-79.47316899","POINT (-79.47316899 40.81509526)"
"County","Bucks","Female","All (0 to 99 years)","2018 Q1","1/1/2018-3/31/2018","2018","8","4.9","2","25.0","6","75.0","2","25.0","42","017","40.33501133","-75.11291241","POINT (-75.11291241 40.33501133)"
